time_s,rtt_ms
0.0,94.4
0.119,12.6
0.318,10.8
0.523,14.7
0.745,35.3
0.923,12.9
1.137,25.5
1.351,38.6
1.531,17.7
1.753,38.4
1.947,32.2
2.14,24.5
2.356,39.2
2.552,34.8
2.738,19.0
2.946,27.1
3.152,32.3
3.347,26.8
3.572,50.4
3.761,39.1
3.955,33.4
4.154,31.8
4.357,34.6
4.56,37.2
4.764,40.5
4.944,19.9
5.163,38.5
5.372,46.5
5.566,39.6
5.744,16.8
5.972,44.2
6.171,42.5
6.381,50.9
6.578,48.4
6.779,48.7
6.977,45.6
7.172,40.1
7.367,34.4
7.575,41.8
7.755,20.5
7.974,38.4
8.166,30.0
8.388,51.8
8.582,44.2
8.788,49.2
8.955,17.5
9.17,30.9
9.372,32.2
9.571,30.7
9.809,68.1
10.001,61.0
10.38,38.2
10.577,34.2
10.792,48.7
10.97,26.8
11.166,22.0
11.388,43.6
11.587,41.8
11.786,38.9
11.985,39.2
12.218,71.0
12.38,32.7
12.589,40.8
12.792,43.5
12.994,45.3
13.169,19.1
13.398,47.4
13.603,52.3
13.788,36.4
13.992,40.9
14.196,43.8
14.396,43.4
14.605,51.3
14.793,38.4
14.996,41.3
15.193,38.1
15.381,25.1
15.581,24.6
15.816,59.4
15.979,20.7
16.192,33.2
16.403,43.7
16.601,40.4
16.803,41.9
17.01,48.6
17.205,42.4
17.411,46.9
17.6,36.2
17.813,48.2
18.026,60.4
18.205,39.3
18.404,37.3
18.607,39.6
18.806,38.1
19.022,53.7
19.199,29.0
19.409,39.2
19.606,35.0
19.81,38.6
19.996,24.1
20.214,41.0
20.399,25.8
20.611,37.0
20.831,56.1
21.03,54.3
21.21,33.8
21.412,34.4
21.617,39.2
22.032,49.7
22.224,40.8
22.418,34.2
22.642,57.6
22.828,42.6
23.015,28.4
23.228,40.1
23.429,40.7
23.624,34.6
23.816,25.6
24.034,42.2
24.226,34.5
24.435,42.0
24.624,30.3
24.836,42.2
25.012,17.5
25.239,43.5
25.431,34.8
25.646,48.0
25.863,64.7
26.064,64.3
26.246,46.4
26.428,26.7
26.638,36.2
26.835,32.3
27.051,47.9
27.23,25.9
27.451,46.8
27.64,35.2
27.837,31.2
28.029,22.4
28.256,48.8
28.45,41.6
28.636,26.0
28.832,21.8
29.075,63.7
29.258,45.1
29.447,34.2
29.661,47.3
29.891,76.8
30.069,52.6
30.274,57.3
30.446,28.7
30.649,30.6
30.857,37.4
31.063,42.7
31.263,41.5
31.465,42.6
31.65,26.4
31.869,44.7
32.063,37.2
32.251,24.2
32.443,15.6
32.651,23.1
32.857,28.2
33.089,59.2
33.283,53.3
33.458,27.5
33.677,44.9
33.899,66.6
34.08,46.6
34.282,47.6
34.47,35.1
34.671,35.0
34.868,32.2
35.069,32.5
35.274,36.5
35.477,38.4
35.683,43.3
35.866,26.1
36.085,44.4
36.276,33.9
36.471,28.6
36.671,28.4
36.888,44.0
37.061,17.0
37.298,53.3
37.482,36.7
37.699,52.5
37.893,45.1
38.072,24.1
38.293,44.2
38.454,5.01
38.683,32.8
38.871,21.3
39.074,23.3
39.289,37.4
39.496,43.7
39.69,36.0
39.873,18.7
40.073,18.4
40.283,27.1
40.494,37.6
40.707,49.9
40.889,30.8
41.086,26.7
41.293,32.4
41.485,23.8
41.69,27.1
41.886,22.9
42.1,36.3
42.316,52.1
42.491,27.0
42.696,30.8
42.892,26.8
43.098,31.9
43.292,25.2
43.508,40.4
43.683,15.0
43.886,17.6
44.087,17.3
44.301,30.6
44.506,34.6
44.688,14.9
44.9,27.1
45.12,46.3
45.296,21.3
45.506,30.6
45.713,36.7
45.915,37.0
46.099,21.5
46.323,44.1
46.518,38.8
46.707,26.6
46.916,34.8
47.109,26.0
47.315,31.4
47.539,55.3
47.723,37.8
47.9,14.2
48.113,26.6
48.305,17.3
48.51,21.7
48.697,6.88
48.926,36.1
49.125,33.6
49.331,38.7
49.537,45.0
49.72,27.6
49.912,18.5
50.113,18.2
50.326,31.2
50.541,44.7
50.729,32.0
50.915,17.1
51.118,20.4
51.328,28.8
51.52,20.0
51.734,33.5
51.938,36.3
52.118,15.9
52.349,45.9
52.526,23.3
52.74,36.3
52.922,18.0
53.151,46.3
53.324,18.8
53.527,20.3
53.742,34.7
53.929,19.9
54.133,23.8
54.339,29.4
54.531,21.1
54.736,25.3
54.942,30.2
55.168,55.5
55.374,61.1
55.549,35.7
55.755,40.2
55.947,31.6
56.154,37.4
56.342,24.4
56.549,30.0
56.757,37.9
56.939,19.8
57.192,72.0
57.553,26.2
57.753,26.4
57.957,29.3
58.16,32.2
58.357,28.2
58.554,24.4
58.741,11.0
58.937,6.98
59.149,18.5
59.356,24.2
59.559,26.6
59.768,34.2
